"archive_path","uncompressed_bytes","compressed_bytes","extension","crc32","review_required","review_reasons"
"PDARTS/output/search_runs/Batch/32/ISIC_search__ISIC2019__n6__seed1__img32__bs32__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251220-093707/final_ops_reduce.csv","212","118",".csv","","True","review_extension:.csv;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/32/ISIC_search__ISIC2019__n6__seed1__img32__bs32__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251220-093707/final_switches_normal.json","240","61",".json","","True","review_extension:.json;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/32/ISIC_search__ISIC2019__n6__seed1__img32__bs32__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251220-093707/final_switches_reduce.json","240","59",".json","","True","review_extension:.json;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/32/ISIC_search__ISIC2019__n6__seed1__img32__bs32__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251220-093707/genotype.json","1072","189",".json","","True","review_extension:.json;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/32/ISIC_search__ISIC2019__n6__seed1__img32__bs32__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251220-093707/genotype.txt","417","153",".txt","","True","generated_or_historical_output"
"PDARTS/output/search_runs/Batch/32/ISIC_search__ISIC2019__n6__seed1__img32__bs32__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251220-093707/run_args.json","1209","514",".json","","True","review_extension:.json;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/32/ISIC_search__ISIC2019__n6__seed1__img32__bs32__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251220-093707/search.log","74071","14992",".log","","True","review_extension:.log;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/32/ISIC_search__ISIC2019__n6__seed1__img32__bs32__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251220-093707/stage1_switches_normal.json","822","116",".json","","True","review_extension:.json;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/32/ISIC_search__ISIC2019__n6__seed1__img32__bs32__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251220-093707/stage1_switches_reduce.json","822","100",".json","","True","review_extension:.json;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/32/ISIC_search__ISIC2019__n6__seed1__img32__bs32__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251220-093707/stage1_weights.pt","3025416","2471731",".pt","","True","review_extension:.pt;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/32/ISIC_search__ISIC2019__n6__seed1__img32__bs32__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251220-093707/stage2_switches_normal.json","570","102",".json","","True","review_extension:.json;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/32/ISIC_search__ISIC2019__n6__seed1__img32__bs32__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251220-093707/stage2_switches_reduce.json","570","93",".json","","True","review_extension:.json;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/32/ISIC_search__ISIC2019__n6__seed1__img32__bs32__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251220-093707/stage2_weights.pt","3162638","2559081",".pt","","True","review_extension:.pt;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/32/ISIC_search__ISIC2019__n6__seed1__img32__bs32__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251220-093707/stage3_switches_normal.json","318","55",".json","","True","review_extension:.json;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/32/ISIC_search__ISIC2019__n6__seed1__img32__bs32__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251220-093707/stage3_switches_reduce.json","318","62",".json","","True","review_extension:.json;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/32/ISIC_search__ISIC2019__n6__seed1__img32__bs32__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251220-093707/stage3_weights.pt","2015428","1578832",".pt","","True","review_extension:.pt;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/32/ISIC_search__ISIC2019__n6__seed2__img32__bs32__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251220-224907/arch_probs_stage1_normal_global.npy","576","459",".npy","","True","review_extension:.npy;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/32/ISIC_search__ISIC2019__n6__seed2__img32__bs32__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251220-224907/arch_probs_stage1_normal_local.npy","576","459",".npy","","True","review_extension:.npy;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/32/ISIC_search__ISIC2019__n6__seed2__img32__bs32__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251220-224907/arch_probs_stage1_reduce_global.npy","576","527",".npy","","True","review_extension:.npy;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/32/ISIC_search__ISIC2019__n6__seed2__img32__bs32__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251220-224907/arch_probs_stage1_reduce_local.npy","576","527",".npy","","True","review_extension:.npy;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/32/ISIC_search__ISIC2019__n6__seed2__img32__bs32__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251220-224907/arch_probs_stage2_normal_global.npy","576","393",".npy","","True","review_extension:.npy;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/32/ISIC_search__ISIC2019__n6__seed2__img32__bs32__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251220-224907/arch_probs_stage2_normal_local.npy","408","361",".npy","","True","review_extension:.npy;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/32/ISIC_search__ISIC2019__n6__seed2__img32__bs32__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251220-224907/arch_probs_stage2_reduce_global.npy","576","385",".npy","","True","review_extension:.npy;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/32/ISIC_search__ISIC2019__n6__seed2__img32__bs32__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251220-224907/arch_probs_stage2_reduce_local.npy","408","359",".npy","","True","review_extension:.npy;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/32/ISIC_search__ISIC2019__n6__seed2__img32__bs32__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251220-224907/run_args.json","1209","514",".json","","True","review_extension:.json;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/32/ISIC_search__ISIC2019__n6__seed2__img32__bs32__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251220-224907/search.log","66990","13609",".log","","True","review_extension:.log;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/32/ISIC_search__ISIC2019__n6__seed2__img32__bs32__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251220-224907/stage1_switches_normal.json","822","111",".json","","True","review_extension:.json;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/32/ISIC_search__ISIC2019__n6__seed2__img32__bs32__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251220-224907/stage1_switches_reduce.json","822","104",".json","","True","review_extension:.json;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/32/ISIC_search__ISIC2019__n6__seed2__img32__bs32__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251220-224907/stage1_weights.pt","3025416","2471430",".pt","","True","review_extension:.pt;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/32/ISIC_search__ISIC2019__n6__seed2__img32__bs32__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251220-224907/stage2_switches_normal.json","570","94",".json","","True","review_extension:.json;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/32/ISIC_search__ISIC2019__n6__seed2__img32__bs32__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251220-224907/stage2_switches_reduce.json","570","87",".json","","True","review_extension:.json;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/32/ISIC_search__ISIC2019__n6__seed2__img32__bs32__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251220-224907/stage2_weights.pt","3060994","2475102",".pt","","True","review_extension:.pt;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/64/_BATCH_LEDGER.csv","7720","894",".csv","","True","review_extension:.csv;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/64/_SEARCH_LEDGER.csv","8695","1044",".csv","","True","review_extension:.csv;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/64/genotypes/10/genotype0.txt","418","139",".txt","","True","generated_or_historical_output"
"PDARTS/output/search_runs/Batch/64/genotypes/10/genotype1.txt","418","147",".txt","","True","generated_or_historical_output"
"PDARTS/output/search_runs/Batch/64/genotypes/10/genotype2.txt","418","147",".txt","","True","generated_or_historical_output"
"PDARTS/output/search_runs/Batch/64/genotypes/6/genotype0.txt","418","157",".txt","","True","generated_or_historical_output"
"PDARTS/output/search_runs/Batch/64/genotypes/6/genotype1.txt","418","150",".txt","","True","generated_or_historical_output"
"PDARTS/output/search_runs/Batch/64/genotypes/6/genotype2.txt","418","149",".txt","","True","generated_or_historical_output"
"PDARTS/output/search_runs/Batch/64/genotypes/8/genotype0.txt","418","150",".txt","","True","generated_or_historical_output"
"PDARTS/output/search_runs/Batch/64/genotypes/8/genotype1.txt","418","138",".txt","","True","generated_or_historical_output"
"PDARTS/output/search_runs/Batch/64/genotypes/8/genotype2.txt","418","144",".txt","","True","generated_or_historical_output"
"PDARTS/output/search_runs/Batch/64/ISIC_search__ISIC2019__n10__seed0__img32__bs64__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251219-014721/arch_probs_final_normal.npy","576","222",".npy","","True","review_extension:.npy;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/64/ISIC_search__ISIC2019__n10__seed0__img32__bs64__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251219-014721/arch_probs_final_reduce.npy","576","257",".npy","","True","review_extension:.npy;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/64/ISIC_search__ISIC2019__n10__seed0__img32__bs64__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251219-014721/arch_probs_stage1_normal_global.npy","576","523",".npy","","True","review_extension:.npy;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/64/ISIC_search__ISIC2019__n10__seed0__img32__bs64__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251219-014721/arch_probs_stage1_normal_local.npy","576","523",".npy","","True","review_extension:.npy;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/64/ISIC_search__ISIC2019__n10__seed0__img32__bs64__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251219-014721/arch_probs_stage1_reduce_global.npy","576","520",".npy","","True","review_extension:.npy;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/64/ISIC_search__ISIC2019__n10__seed0__img32__bs64__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251219-014721/arch_probs_stage1_reduce_local.npy","576","520",".npy","","True","review_extension:.npy;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/64/ISIC_search__ISIC2019__n10__seed0__img32__bs64__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251219-014721/arch_probs_stage2_normal_global.npy","576","386",".npy","","True","review_extension:.npy;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/64/ISIC_search__ISIC2019__n10__seed0__img32__bs64__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251219-014721/arch_probs_stage2_normal_local.npy","408","362",".npy","","True","review_extension:.npy;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/64/ISIC_search__ISIC2019__n10__seed0__img32__bs64__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251219-014721/arch_probs_stage2_reduce_global.npy","576","384",".npy","","True","review_extension:.npy;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/64/ISIC_search__ISIC2019__n10__seed0__img32__bs64__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251219-014721/arch_probs_stage2_reduce_local.npy","408","359",".npy","","True","review_extension:.npy;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/64/ISIC_search__ISIC2019__n10__seed0__img32__bs64__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251219-014721/arch_probs_stage3_normal_global.npy","576","282",".npy","","True","review_extension:.npy;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/64/ISIC_search__ISIC2019__n10__seed0__img32__bs64__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251219-014721/arch_probs_stage3_normal_local.npy","296","246",".npy","","True","review_extension:.npy;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/64/ISIC_search__ISIC2019__n10__seed0__img32__bs64__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251219-014721/arch_probs_stage3_reduce_global.npy","576","277",".npy","","True","review_extension:.npy;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/64/ISIC_search__ISIC2019__n10__seed0__img32__bs64__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251219-014721/arch_probs_stage3_reduce_local.npy","296","248",".npy","","True","review_extension:.npy;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/64/ISIC_search__ISIC2019__n10__seed0__img32__bs64__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251219-014721/final_ops_normal.csv","212","107",".csv","","True","review_extension:.csv;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/64/ISIC_search__ISIC2019__n10__seed0__img32__bs64__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251219-014721/final_ops_reduce.csv","212","105",".csv","","True","review_extension:.csv;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/64/ISIC_search__ISIC2019__n10__seed0__img32__bs64__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251219-014721/final_switches_normal.json","273","60",".json","","True","review_extension:.json;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/64/ISIC_search__ISIC2019__n10__seed0__img32__bs64__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251219-014721/final_switches_reduce.json","273","60",".json","","True","review_extension:.json;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/64/ISIC_search__ISIC2019__n10__seed0__img32__bs64__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251219-014721/genotype.json","1153","168",".json","","True","review_extension:.json;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/64/ISIC_search__ISIC2019__n10__seed0__img32__bs64__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251219-014721/genotype.txt","418","139",".txt","","True","generated_or_historical_output"
"PDARTS/output/search_runs/Batch/64/ISIC_search__ISIC2019__n10__seed0__img32__bs64__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251219-014721/run_args.json","1312","536",".json","","True","review_extension:.json;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/64/ISIC_search__ISIC2019__n10__seed0__img32__bs64__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251219-014721/search.log","50688","9683",".log","","True","review_extension:.log;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/64/ISIC_search__ISIC2019__n10__seed0__img32__bs64__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251219-014721/stage1_switches_normal.json","923","82",".json","","True","review_extension:.json;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/64/ISIC_search__ISIC2019__n10__seed0__img32__bs64__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251219-014721/stage1_switches_reduce.json","923","99",".json","","True","review_extension:.json;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/64/ISIC_search__ISIC2019__n10__seed0__img32__bs64__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251219-014721/stage1_weights.pt","6814377","5279006",".pt","","True","review_extension:.pt;large_file;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/64/ISIC_search__ISIC2019__n10__seed0__img32__bs64__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251219-014721/stage2_switches_normal.json","643","73",".json","","True","review_extension:.json;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/64/ISIC_search__ISIC2019__n10__seed0__img32__bs64__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251219-014721/stage2_switches_reduce.json","643","94",".json","","True","review_extension:.json;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/64/ISIC_search__ISIC2019__n10__seed0__img32__bs64__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251219-014721/stage2_weights.pt","7066017","5620202",".pt","","True","review_extension:.pt;large_file;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/64/ISIC_search__ISIC2019__n10__seed0__img32__bs64__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251219-014721/stage3_switches_normal.json","363","57",".json","","True","review_extension:.json;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/64/ISIC_search__ISIC2019__n10__seed0__img32__bs64__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251219-014721/stage3_switches_reduce.json","363","56",".json","","True","review_extension:.json;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/64/ISIC_search__ISIC2019__n10__seed0__img32__bs64__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251219-014721/stage3_weights.pt","4637417","3717502",".pt","","True","review_extension:.pt;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/64/ISIC_search__ISIC2019__n10__seed1__img32__bs64__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251219-032822/arch_probs_final_normal.npy","576","239",".npy","","True","review_extension:.npy;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/64/ISIC_search__ISIC2019__n10__seed1__img32__bs64__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251219-032822/arch_probs_final_reduce.npy","576","262",".npy","","True","review_extension:.npy;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/64/ISIC_search__ISIC2019__n10__seed1__img32__bs64__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251219-032822/arch_probs_stage1_normal_global.npy","576","527",".npy","","True","review_extension:.npy;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/64/ISIC_search__ISIC2019__n10__seed1__img32__bs64__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251219-032822/arch_probs_stage1_normal_local.npy","576","527",".npy","","True","review_extension:.npy;generated_or_historical_output"
"PDARTS/output/search_runs/Batch/64/ISIC_search__ISIC2019__n10__seed1__img32__bs64__lr0.025__wd0.0003__archlr0.0006__eps25x3__20251219-032822/arch_probs_stage1_reduce_global.npy","576","523",".npy","","True","review_extension:.npy;generated_or_historical_output"
